date,sa2_code,sa2_name,property_type,median,geometric_mean,arithmetic_mean,sua_code,sua_name,gcc_code,gcc_name,state
2024-07-27,507041181,MELVILLE,UNIT,673652,688716,746266,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507041182,MURDOCH - KARDINYA,HOUSE,1024471,1031404,1089716,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507041182,MURDOCH - KARDINYA,UNIT,608750,603239,626785,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507041183,WILLAGEE,HOUSE,905496,903879,937777,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507041183,WILLAGEE,UNIT,545675,538543,556516,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507041184,WINTHROP,HOUSE,1473216,1483272,1557816,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051186,COOLOONGUP,HOUSE,609162,599622,613407,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051186,COOLOONGUP,UNIT,417782,411210,419571,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051187,PORT KENNEDY,HOUSE,694522,692903,714568,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051188,ROCKINGHAM,HOUSE,688079,700828,734948,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051188,ROCKINGHAM,UNIT,451192,471344,509825,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051190,SAFETY BAY - SHOALWATER,HOUSE,744427,745155,775119,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051190,SAFETY BAY - SHOALWATER,UNIT,426790,425857,448107,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051191,SINGLETON - GOLDEN BAY - SECRET HARBOUR,HOUSE,738437,749634,778181,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051192,WAIKIKI,HOUSE,678110,676035,698926,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051192,WAIKIKI,UNIT,481360,474285,485429,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051193,WARNBRO,HOUSE,646873,640780,658379,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051193,WARNBRO,UNIT,467528,459763,471403,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051312,BALDIVIS - NORTH,HOUSE,684235,679750,695329,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051312,BALDIVIS - NORTH,UNIT,488063,483947,496225,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051313,BALDIVIS - SOUTH,HOUSE,711164,713997,736409,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,507051314,KARNUP,HOUSE,689630,732083,766856,5009,PERTH,5GPER,GREATER PERTH,WA
2024-07-27,509011225,ALBANY,HOUSE,599905,614446,668026,5001,ALBANY,5RWAU,REST OF WA,WA
2024-07-27,509011225,ALBANY,UNIT,391913,396162,430886,5001,ALBANY,5RWAU,REST OF WA,WA
2024-07-27,509011226,ALBANY SURROUNDS,HOUSE,829693,785341,885863,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509011227,BAYONET HEAD - LOWER KING,HOUSE,621581,631023,665798,5001,ALBANY,5RWAU,REST OF WA,WA
2024-07-27,509011228,DENMARK,HOUSE,709430,728310,789461,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509011229,GNOWANGERUP,HOUSE,321041,323430,391284,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509011230,KATANNING,HOUSE,272506,270896,300218,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509011231,KOJONUP,HOUSE,257837,258616,290682,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509011232,LITTLE GROVE - ELLEKER,HOUSE,747129,725051,809496,5001,ALBANY,5RWAU,REST OF WA,WA
2024-07-27,509011233,MCKAIL - WILLYUNG,HOUSE,544669,543896,587647,5001,ALBANY,5RWAU,REST OF WA,WA
2024-07-27,509011234,PLANTAGENET,HOUSE,377124,378010,407336,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021236,CHITTERING,HOUSE,800391,780377,833686,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021237,CUNDERDIN,HOUSE,210105,207312,232660,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021238,DOWERIN,HOUSE,200607,199169,227619,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021239,GINGIN - DANDARAGAN,HOUSE,584665,571971,622365,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021239,GINGIN - DANDARAGAN,UNIT,389851,383956,439647,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021240,MERREDIN,HOUSE,212904,212291,245613,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021241,MOORA,HOUSE,254725,251614,293050,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021242,MUKINBUDIN,HOUSE,151298,163596,214351,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021243,NORTHAM,HOUSE,360631,358552,403467,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021243,NORTHAM,UNIT,232916,237271,263130,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021244,TOODYAY,HOUSE,521572,501274,547284,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509021245,YORK - BEVERLEY,HOUSE,402356,387765,423948,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509031246,BROOKTON,HOUSE,271341,259892,297810,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509031247,KULIN,HOUSE,188489,183679,214135,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509031248,MURRAY,HOUSE,418470,406785,445237,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509031249,NARROGIN,HOUSE,284074,279787,318349,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,509031250,WAGIN,HOUSE,276542,265315,298069,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,510011262,BROOME,HOUSE,719446,715555,768082,5002,BROOME,5RWAU,REST OF WA,WA
2024-07-27,510011262,BROOME,UNIT,426839,407270,449257,5002,BROOME,5RWAU,REST OF WA,WA
2024-07-27,510011263,DERBY - WEST KIMBERLEY,HOUSE,289187,285370,324875,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,510011265,KUNUNURRA,HOUSE,479666,459900,493135,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,510011265,KUNUNURRA,UNIT,345003,336483,361923,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,510021267,EAST PILBARA,HOUSE,458760,382685,492958,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,510021268,NEWMAN,HOUSE,365404,352759,380866,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,510021268,NEWMAN,UNIT,216053,210216,234390,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,510021269,PORT HEDLAND,HOUSE,759469,735467,798205,5010,PORT HEDLAND,5RWAU,REST OF WA,WA
2024-07-27,510021269,PORT HEDLAND,UNIT,457315,437545,487762,5010,PORT HEDLAND,5RWAU,REST OF WA,WA
2024-07-27,510021270,SOUTH HEDLAND,HOUSE,467636,452835,492000,5010,PORT HEDLAND,5RWAU,REST OF WA,WA
2024-07-27,510021270,SOUTH HEDLAND,UNIT,283777,270069,302535,5010,PORT HEDLAND,5RWAU,REST OF WA,WA
2024-07-27,510031271,ASHBURTON (WA),HOUSE,530360,511255,553965,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,510031272,KARRATHA,HOUSE,596272,583081,621561,5008,KARRATHA,5RWAU,REST OF WA,WA
2024-07-27,510031272,KARRATHA,UNIT,368209,347692,383596,5008,KARRATHA,5RWAU,REST OF WA,WA
2024-07-27,510031273,ROEBOURNE,HOUSE,722270,635581,711113,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,510031273,ROEBOURNE,UNIT,477754,445266,510188,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511011274,ESPERANCE,HOUSE,494377,478726,534494,5005,ESPERANCE,5RWAU,REST OF WA,WA
2024-07-27,511011274,ESPERANCE,UNIT,356132,352467,387689,5005,ESPERANCE,5RWAU,REST OF WA,WA
2024-07-27,511011275,ESPERANCE SURROUNDS,HOUSE,352452,334472,370999,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511021276,CARNARVON,HOUSE,323196,319256,353510,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511021276,CARNARVON,UNIT,192518,196015,214451,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511021277,EXMOUTH,HOUSE,729972,709092,769757,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511021277,EXMOUTH,UNIT,440148,428481,474961,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511031278,BOULDER,HOUSE,316381,305336,330303,5007,KALGOORLIE - BOULDER,5RWAU,REST OF WA,WA
2024-07-27,511031278,BOULDER,UNIT,226613,225490,240812,5007,KALGOORLIE - BOULDER,5RWAU,REST OF WA,WA
2024-07-27,511031279,KALGOORLIE,HOUSE,407620,402138,442361,5007,KALGOORLIE - BOULDER,5RWAU,REST OF WA,WA
2024-07-27,511031279,KALGOORLIE,UNIT,294308,293134,312711,5007,KALGOORLIE - BOULDER,5RWAU,REST OF WA,WA
2024-07-27,511031280,KALGOORLIE - NORTH,HOUSE,449824,441537,469489,5007,KALGOORLIE - BOULDER,5RWAU,REST OF WA,WA
2024-07-27,511031280,KALGOORLIE - NORTH,UNIT,324908,320833,341140,5007,KALGOORLIE - BOULDER,5RWAU,REST OF WA,WA
2024-07-27,511031282,KAMBALDA - COOLGARDIE - NORSEMAN,HOUSE,171576,166634,183577,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511031282,KAMBALDA - COOLGARDIE - NORSEMAN,UNIT,136508,141804,157484,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511031283,LEINSTER - LEONORA,HOUSE,131517,132852,153439,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511041285,GERALDTON,HOUSE,369462,366238,405221,5006,GERALDTON,5RWAU,REST OF WA,WA
2024-07-27,511041285,GERALDTON,UNIT,255595,261452,307990,5006,GERALDTON,5RWAU,REST OF WA,WA
2024-07-27,511041286,GERALDTON - EAST,HOUSE,313071,328991,383300,5006,GERALDTON,5RWAU,REST OF WA,WA
2024-07-27,511041286,GERALDTON - EAST,UNIT,192307,201805,222437,5006,GERALDTON,5RWAU,REST OF WA,WA
2024-07-27,511041287,GERALDTON - NORTH,HOUSE,509381,507319,540927,5006,GERALDTON,5RWAU,REST OF WA,WA
2024-07-27,511041288,GERALDTON - SOUTH,HOUSE,506936,503672,529286,5006,GERALDTON,5RWAU,REST OF WA,WA
2024-07-27,511041288,GERALDTON - SOUTH,UNIT,316233,315372,334364,5006,GERALDTON,5RWAU,REST OF WA,WA
2024-07-27,511041289,IRWIN,HOUSE,487398,489715,531330,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511041289,IRWIN,UNIT,320881,325415,361337,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511041290,MEEKATHARRA,HOUSE,113705,126508,160950,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511041291,MORAWA,HOUSE,242196,240693,290526,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511041292,NORTHAMPTON - MULLEWA - GREENOUGH,HOUSE,424766,401391,452695,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,511041292,NORTHAMPTON - MULLEWA - GREENOUGH,UNIT,282224,287841,321455,5000,NOT IN ANY SIGNIFICANT URBAN AREA (WA),5RWAU,REST OF WA,WA
2024-07-27,601011001,BRIDGEWATER - GAGEBROOK,HOUSE,418301,417981,428305,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601011001,BRIDGEWATER - GAGEBROOK,UNIT,369001,366950,375934,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601011002,BRIGHTON - PONTVILLE,HOUSE,604965,605533,621606,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601011002,BRIGHTON - PONTVILLE,UNIT,469114,465410,471787,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601011003,OLD BEACH - OTAGO,HOUSE,697149,703184,726160,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601011003,OLD BEACH - OTAGO,UNIT,548194,544450,555310,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021004,BELLERIVE - ROSNY,HOUSE,841438,867463,922016,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021004,BELLERIVE - ROSNY,UNIT,577547,576868,609781,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021005,CAMBRIDGE,HOUSE,893249,918145,971086,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021006,GEILSTON BAY - RISDON,HOUSE,721629,731373,754509,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021006,GEILSTON BAY - RISDON,UNIT,569309,565775,578699,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021007,HOWRAH - TRANMERE,HOUSE,787163,816082,860338,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021007,HOWRAH - TRANMERE,UNIT,595351,597341,633893,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021008,LINDISFARNE - ROSE BAY,HOUSE,777121,802492,847458,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021008,LINDISFARNE - ROSE BAY,UNIT,611733,614698,651148,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021009,MORNINGTON - WARRANE,HOUSE,577934,578038,590906,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021009,MORNINGTON - WARRANE,UNIT,542058,538313,551825,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021010,RISDON VALE,HOUSE,460862,459431,467845,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021011,ROKEBY,HOUSE,567455,578101,601388,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021011,ROKEBY,UNIT,554163,553630,565305,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601021012,SOUTH ARM,HOUSE,847762,855184,893743,6000,NOT IN ANY SIGNIFICANT URBAN AREA (TAS.),6GHOB,GREATER HOBART,TAS
2024-07-27,601031013,AUSTINS FERRY - GRANTON,HOUSE,667036,667363,686954,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031013,AUSTINS FERRY - GRANTON,UNIT,509802,503093,514383,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031014,BERRIEDALE - CHIGWELL,HOUSE,529993,537509,559261,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031014,BERRIEDALE - CHIGWELL,UNIT,398784,386739,407966,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031015,CLAREMONT (TAS.),HOUSE,559733,563492,581187,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031015,CLAREMONT (TAS.),UNIT,444116,437822,452114,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031016,DERWENT PARK - LUTANA,HOUSE,583644,585387,600010,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031016,DERWENT PARK - LUTANA,UNIT,475005,469975,481026,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031017,GLENORCHY,HOUSE,568851,570345,586742,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031017,GLENORCHY,UNIT,445523,438916,451659,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031018,MONTROSE - ROSETTA,HOUSE,639219,639072,658459,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031018,MONTROSE - ROSETTA,UNIT,456555,452412,467881,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031019,MOONAH,HOUSE,626120,624167,639193,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031019,MOONAH,UNIT,464817,450279,468758,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031020,NEW NORFOLK,HOUSE,471330,471983,479486,6000,NOT IN ANY SIGNIFICANT URBAN AREA (TAS.),6GHOB,GREATER HOBART,TAS
2024-07-27,601031021,WEST MOONAH,HOUSE,651396,657222,681607,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601031021,WEST MOONAH,UNIT,506813,502933,529673,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601041022,KINGSTON - HUNTINGFIELD,HOUSE,734279,744470,773029,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601041022,KINGSTON - HUNTINGFIELD,UNIT,580887,572221,590310,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601041023,KINGSTON BEACH - BLACKMANS BAY,HOUSE,885280,915883,970549,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601041023,KINGSTON BEACH - BLACKMANS BAY,UNIT,627309,631784,659507,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601041024,MARGATE - SNUG,HOUSE,755545,771321,797982,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601041024,MARGATE - SNUG,UNIT,564073,560974,571064,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601041026,TAROONA - BONNET HILL,HOUSE,987350,1012452,1065275,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051027,HOBART,HOUSE,1018285,1089671,1211581,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051027,HOBART,UNIT,792812,808940,903417,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051028,LENAH VALLEY - MOUNT STUART,HOUSE,832191,847601,886586,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051028,LENAH VALLEY - MOUNT STUART,UNIT,544174,542874,575229,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051029,MOUNT NELSON - DYNNYRNE,HOUSE,1005634,1025763,1093058,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051029,MOUNT NELSON - DYNNYRNE,UNIT,564931,571902,607865,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051030,NEW TOWN,HOUSE,893804,921271,970813,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051030,NEW TOWN,UNIT,523338,535213,574196,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051031,SANDY BAY,HOUSE,1282757,1310690,1422813,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051031,SANDY BAY,UNIT,700572,705980,776621,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051032,SOUTH HOBART - FERN TREE,HOUSE,855124,894082,952869,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051032,SOUTH HOBART - FERN TREE,UNIT,605117,602914,639273,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051033,WEST HOBART,HOUSE,972617,1010980,1074384,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601051033,WEST HOBART,UNIT,677902,669387,730843,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601061034,DODGES FERRY - LEWISHAM,HOUSE,581945,591097,627403,6000,NOT IN ANY SIGNIFICANT URBAN AREA (TAS.),6GHOB,GREATER HOBART,TAS
2024-07-27,601061035,SORELL - RICHMOND,HOUSE,637419,640928,665064,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,601061035,SORELL - RICHMOND,UNIT,490433,484029,497168,6003,HOBART,6GHOB,GREATER HOBART,TAS
2024-07-27,602011036,INVERMAY,HOUSE,486560,484393,501819,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011036,INVERMAY,UNIT,434340,428259,444048,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011037,KINGS MEADOWS - PUNCHBOWL,HOUSE,514667,524094,547872,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011037,KINGS MEADOWS - PUNCHBOWL,UNIT,426100,422299,452913,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011038,LAUNCESTON,HOUSE,755547,792877,876379,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011038,LAUNCESTON,UNIT,524237,533012,593896,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011039,LEGANA,HOUSE,652476,653691,678716,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011039,LEGANA,UNIT,512698,506497,519086,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011040,MOWBRAY,HOUSE,444705,441912,453640,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011040,MOWBRAY,UNIT,389661,386247,398666,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011041,NEWNHAM - MAYFIELD,HOUSE,454975,454057,477362,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011041,NEWNHAM - MAYFIELD,UNIT,385901,391867,410846,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011042,NEWSTEAD,HOUSE,664357,691988,749948,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011042,NEWSTEAD,UNIT,432735,444488,477606,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011043,NORWOOD (TAS.),HOUSE,623920,628335,654681,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011043,NORWOOD (TAS.),UNIT,447683,446564,461149,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011044,PROSPECT VALE - BLACKSTONE,HOUSE,662120,663562,694117,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011044,PROSPECT VALE - BLACKSTONE,UNIT,467403,465381,484763,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011045,RAVENSWOOD,HOUSE,366553,364772,373905,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011046,RIVERSIDE,HOUSE,590498,601046,637049,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011046,RIVERSIDE,UNIT,418253,405866,436511,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011047,SOUTH LAUNCESTON,HOUSE,547786,546461,567915,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011047,SOUTH LAUNCESTON,UNIT,410103,409873,436451,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011048,SUMMERHILL - PROSPECT,HOUSE,547349,549282,567015,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011048,SUMMERHILL - PROSPECT,UNIT,437885,427446,446913,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011049,TREVALLYN,HOUSE,614466,623655,661876,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011049,TREVALLYN,UNIT,451237,463319,513976,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011050,WAVERLEY - ST LEONARDS,HOUSE,427859,440468,474283,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011051,WEST LAUNCESTON,HOUSE,622596,630277,659356,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011051,WEST LAUNCESTON,UNIT,458496,459815,479879,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011052,YOUNGTOWN - RELBIA,HOUSE,576587,594629,632523,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602011052,YOUNGTOWN - RELBIA,UNIT,449739,447626,472174,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602021053,BEAUTY POINT - BEACONSFIELD,HOUSE,467329,472012,509545,6000,NOT IN ANY SIGNIFICANT URBAN AREA (TAS.),6RTAS,REST OF TAS.,TAS
2024-07-27,602021054,DELORAINE,HOUSE,523767,527700,561810,6000,NOT IN ANY SIGNIFICANT URBAN AREA (TAS.),6RTAS,REST OF TAS.,TAS
2024-07-27,602021054,DELORAINE,UNIT,411349,406970,422408,6000,NOT IN ANY SIGNIFICANT URBAN AREA (TAS.),6RTAS,REST OF TAS.,TAS
2024-07-27,602021055,GRINDELWALD - LANENA,HOUSE,650495,653934,706560,6000,NOT IN ANY SIGNIFICANT URBAN AREA (TAS.),6RTAS,REST OF TAS.,TAS
2024-07-27,602021055,GRINDELWALD - LANENA,UNIT,473687,469460,488792,6000,NOT IN ANY SIGNIFICANT URBAN AREA (TAS.),6RTAS,REST OF TAS.,TAS
2024-07-27,602021056,HADSPEN - CARRICK,HOUSE,590827,590475,621844,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
2024-07-27,602021056,HADSPEN - CARRICK,UNIT,386126,383390,417171,6004,LAUNCESTON,6RTAS,REST OF TAS.,TAS
